,Date,Tmax_x,Tmin_x,Tavg_x,DewPoint_x,WetBulb_x,PrecipTotal_x,Tmax_y,Tmin_y,Tavg_y,DewPoint_y,WetBulb_y,PrecipTotal_y,05,06,07,08,09,10,day01,day02,day03,day04,day05,day06,day07,day08,day09,day10,day11,day12,day13,day14,day15,day16,day17,day18,day19,day20,day21,day22,day23,day24,day25,day26,day27,day28,day29,day30,day31
114,2007-08-23,87,69,78.0,69,71.0,2.35,89,70,80.0,69,71.0,1.96,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
115,2007-08-24,80,69,75.0,67,69.0,0.24,81,69,75.0,67,69.0,0.2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
116,2007-08-25,79,64,72.0,63,66.0,0.34,76,65,71.0,63,66.0,0.25,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
117,2007-08-26,79,60,70.0,55,61.0,0.0,78,61,70.0,55,62.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
118,2007-08-27,79,60,70.0,60,64.0,0.0,79,63,71.0,59,64.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
119,2007-08-28,91,67,79.0,66,70.0,0.0,90,69,80.0,65,70.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
120,2007-08-29,85,68,77.0,65,69.0,0.001,86,69,78.0,64,69.0,0.001,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
121,2007-08-30,75,57,66.0,54,60.0,0.0,75,60,68.0,54,61.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
122,2007-08-31,77,57,67.0,52,59.0,0.0,76,57,67.0,54,60.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
123,2007-09-01,81,57,69.0,55,61.0,0.0,79,60,70.0,56,62.0,0.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
124,2007-09-02,85,61,73.0,57,63.0,0.0,84,62,73.0,56,63.0,0.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125,2007-09-03,88,66,77.0,61,67.0,0.0,88,64,76.0,61,67.0,0.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
126,2007-09-04,89,63,76.0,60,66.0,0.0,90,67,79.0,59,67.0,0.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
127,2007-09-05,90,66,78.0,63,69.0,0.001,91,72,82.0,62,69.0,0.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
128,2007-09-06,82,73,78.0,67,70.0,0.18,84,74,79.0,66,70.0,0.08,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
129,2007-09-07,84,70,77.0,68,70.0,0.19,84,71,78.0,67,70.0,0.67,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130,2007-09-08,78,64,71.0,57,63.0,0.0,78,68,73.0,58,64.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131,2007-09-09,80,63,72.0,59,63.0,0.0,79,63,71.0,59,64.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
132,2007-09-10,74,54,64.0,58,60.0,0.36,73,55,64.0,59,62.0,0.25,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
133,2007-09-11,71,50,61.0,44,52.0,0.001,71,51,61.0,44,52.0,0.001,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
134,2007-09-12,67,46,57.0,42,49.0,0.0,66,46,56.0,43,50.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
135,2007-09-13,78,50,64.0,45,54.0,0.0,79,53,66.0,43,54.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
136,2007-09-14,66,45,56.0,39,48.0,0.0,67,47,57.0,40,49.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
137,2007-09-15,61,39,50.0,33,43.0,0.0,62,42,52.0,35,45.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
138,2007-09-16,71,44,58.0,40,49.0,0.0,72,49,61.0,38,50.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
139,2007-09-17,80,52,66.0,49,57.0,0.0,80,55,68.0,48,57.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
140,2007-09-18,88,63,76.0,58,65.0,0.0,89,66,78.0,57,65.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
141,2007-09-19,84,65,75.0,59,65.0,0.0,84,68,76.0,59,65.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
142,2007-09-20,78,60,69.0,59,63.0,0.0,76,63,70.0,59,64.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
143,2007-09-21,88,64,76.0,59,66.0,0.0,90,68,79.0,59,66.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
144,2007-09-22,74,51,63.0,43,53.0,0.0,72,58,65.0,45,55.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
145,2007-09-23,84,50,67.0,50,58.0,0.0,83,55,69.0,50,59.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
146,2007-09-24,90,68,79.0,63,68.0,0.0,91,71,81.0,62,69.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
147,2007-09-25,85,63,74.0,65,69.0,0.27,83,67,75.0,66,69.0,0.01,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
148,2007-09-26,69,53,61.0,50,55.0,0.09,68,55,62.0,51,56.0,0.14,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
149,2007-09-27,75,49,62.0,49,55.0,0.001,74,52,63.0,49,55.0,0.001,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
150,2007-09-28,73,53,63.0,46,53.0,0.0,73,53,63.0,46,54.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
151,2007-09-29,80,50,65.0,46,55.0,0.0,82,52,67.0,45,55.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
152,2007-09-30,83,59,71.0,49,59.0,0.14,84,61,73.0,48,59.0,0.14,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
153,2007-10-01,69,59,64.0,59,61.0,0.29,68,59,64.0,59,61.0,0.17,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
154,2007-10-02,78,57,68.0,59,63.0,0.09,80,59,70.0,59,63.0,0.11,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
155,2007-10-03,74,55,65.0,48,56.0,0.0,74,56,65.0,47,56.0,0.001,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
156,2007-10-04,82,51,67.0,56,61.0,0.0,83,56,70.0,56,62.0,0.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
157,2007-10-05,84,62,73.0,65,68.0,0.0,85,68,77.0,65,69.0,0.06,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
158,2007-10-06,87,69,78.0,67,70.0,0.0,88,71,80.0,66,71.0,0.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
159,2007-10-07,87,67,77.0,66,70.0,0.0,88,70,79.0,65,70.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
160,2007-10-08,87,60,74.0,61,66.0,0.0,88,62,75.0,60,66.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
161,2007-10-09,76,49,63.0,44,53.0,0.0,77,50,64.0,44,53.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
162,2007-10-10,54,47,51.0,38,44.0,0.001,53,47,50.0,37,44.0,0.001,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
163,2007-10-11,54,46,50.0,39,45.0,0.0,56,48,52.0,39,45.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
164,2007-10-12,56,41,49.0,35,43.0,0.0,57,45,51.0,35,43.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
165,2007-10-13,59,40,50.0,41,47.0,0.0,59,44,52.0,40,47.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
166,2007-10-14,61,53,57.0,49,53.0,0.15,63,55,59.0,47,52.0,0.01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
167,2007-10-15,74,51,63.0,52,57.0,0.07,77,55,66.0,50,57.0,0.04,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
168,2007-10-16,67,52,60.0,54,57.0,0.24,68,56,62.0,55,58.0,0.19,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
169,2007-10-17,72,47,60.0,53,57.0,0.04,74,50,62.0,53,57.0,0.11,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
170,2007-10-18,78,59,69.0,56,61.0,0.3,79,60,70.0,57,62.0,0.34,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
171,2007-10-19,60,52,56.0,48,52.0,0.01,61,53,57.0,48,52.0,0.001,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
172,2007-10-20,73,47,60.0,43,52.0,0.0,74,47,61.0,43,52.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
173,2007-10-21,80,60,70.0,47,57.0,0.0,79,61,70.0,46,56.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
174,2007-10-22,67,46,57.0,47,50.0,0.16,66,47,57.0,47,51.0,0.15,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
175,2007-10-23,58,43,51.0,36,44.0,0.0,53,46,50.0,39,45.0,0.03,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
176,2007-10-24,55,43,49.0,35,42.0,0.0,53,45,49.0,35,43.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
177,2007-10-25,55,45,50.0,39,46.0,0.001,57,45,51.0,40,46.0,0.001,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
178,2007-10-26,65,53,59.0,48,52.0,0.33,66,53,60.0,49,52.0,0.41,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
179,2007-10-27,55,37,46.0,38,45.0,0.01,57,39,48.0,41,46.0,0.08,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
180,2007-10-28,56,34,45.0,30,39.0,0.0,56,34,45.0,30,39.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
181,2007-10-29,61,39,50.0,32,42.0,0.0,60,39,50.0,32,42.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
182,2007-10-30,66,41,54.0,38,46.0,0.0,66,42,54.0,37,46.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
183,2007-10-31,62,41,52.0,37,46.0,0.0,63,43,53.0,38,46.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
184,2008-05-01,74,48,61.0,51,56.0,0.0,73,48,61.0,51,57.0,0.001,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
185,2008-05-02,74,51,63.0,55,58.0,1.28,74,55,65.0,56,60.0,0.74,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
186,2008-05-03,56,43,50.0,41,46.0,0.001,56,44,50.0,42,46.0,0.01,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
187,2008-05-04,65,38,52.0,34,45.0,0.0,66,39,53.0,33,45.0,0.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
188,2008-05-05,75,50,63.0,38,50.0,0.0,74,50,62.0,38,50.0,0.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
189,2008-05-06,81,46,64.0,44,55.0,0.0,82,52,67.0,43,55.0,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
190,2008-05-07,70,49,60.0,52,56.0,0.76,71,50,61.0,53,56.0,0.71,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
191,2008-05-08,59,45,52.0,35,44.0,0.0,59,47,53.0,36,45.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
192,2008-05-09,58,41,50.0,34,43.0,0.0,58,42,50.0,35,44.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
193,2008-05-10,61,38,50.0,37,45.0,0.0,61,41,51.0,39,46.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
194,2008-05-11,58,46,52.0,43,47.0,0.95,60,47,54.0,44,48.0,1.46,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
195,2008-05-12,56,40,48.0,38,43.0,0.0,53,41,47.0,39,43.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
196,2008-05-13,73,40,57.0,45,51.0,0.08,73,45,59.0,45,52.0,0.32,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
197,2008-05-14,64,45,55.0,48,52.0,0.02,61,46,54.0,49,52.0,0.02,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
198,2008-05-15,57,43,50.0,37,45.0,0.0,57,43,50.0,37,45.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
199,2008-05-16,73,40,57.0,41,50.0,0.0,72,41,57.0,41,50.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200,2008-05-17,73,52,63.0,41,52.0,0.12,73,50,62.0,41,52.0,0.26,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201,2008-05-18,55,44,50.0,39,45.0,0.0,55,45,50.0,40,46.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
202,2008-05-19,60,40,50.0,33,43.0,0.001,59,42,51.0,34,44.0,0.001,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
203,2008-05-20,66,47,57.0,37,47.0,0.0,64,49,57.0,37,47.0,0.001,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
204,2008-05-21,66,41,54.0,36,46.0,0.0,65,45,55.0,36,46.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
205,2008-05-22,59,45,52.0,38,45.0,0.0,56,47,52.0,38,45.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
206,2008-05-23,57,46,52.0,39,45.0,0.0,59,48,54.0,40,46.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
207,2008-05-24,67,40,54.0,40,48.0,0.0,68,44,56.0,38,48.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
208,2008-05-25,78,44,61.0,50,57.0,0.001,78,51,65.0,48,57.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
209,2008-05-26,81,47,64.0,60,64.0,0.48,84,53,69.0,60,65.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
210,2008-05-27,50,42,46.0,35,42.0,0.0,53,45,49.0,36,43.0,0.001,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
211,2008-05-28,62,43,53.0,32,43.0,0.0,61,45,53.0,35,44.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
212,2008-05-29,67,42,55.0,37,47.0,0.01,68,45,57.0,38,48.0,0.08,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
213,2008-05-30,77,55,66.0,59,62.0,0.4,77,58,68.0,60,63.0,0.3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
214,2008-05-31,79,59,69.0,56,62.0,0.0,79,60,70.0,56,62.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
215,2008-06-01,74,53,64.0,47,55.0,0.0,71,56,64.0,46,55.0,0.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
216,2008-06-02,86,56,71.0,52,60.0,0.001,85,61,73.0,53,61.0,0.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
217,2008-06-03,69,55,62.0,55,57.0,0.52,74,57,66.0,58,60.0,0.92,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
218,2008-06-04,78,54,66.0,59,61.0,0.001,78,59,69.0,61,64.0,0.02,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
219,2008-06-05,87,60,74.0,68,71.0,0.64,88,68,78.0,69,72.0,0.22,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
220,2008-06-06,87,73,80.0,68,72.0,0.001,86,73,80.0,69,72.0,0.03,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
221,2008-06-07,85,69,77.0,71,73.0,0.11,84,72,78.0,71,73.0,0.07,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
222,2008-06-08,85,64,75.0,68,70.0,1.24,87,65,76.0,69,71.0,1.31,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
223,2008-06-09,74,65,70.0,64,66.0,0.14,74,65,70.0,64,66.0,0.21,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
224,2008-06-10,79,59,69.0,56,61.0,0.001,80,60,70.0,56,63.0,0.01,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
225,2008-06-11,86,61,74.0,56,64.0,0.0,86,66,76.0,55,64.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
226,2008-06-12,91,73,82.0,63,69.0,0.0,91,73,82.0,63,70.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
227,2008-06-13,82,65,74.0,62,66.0,0.39,82,66,74.0,63,66.0,0.19,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
228,2008-06-14,84,59,72.0,53,61.0,0.0,84,61,73.0,52,62.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
